source_file,source_sheet,source_row,player_name,season,team_or_grade,metric_group,metric_name,metric_value,issue_type,severity,reason,action,data_confidence
bexley_stats_spreadsheets.xlsx,1972-73,6,B Carrington,Summer 1972/73,Historical club summary,bowling,bowlingStrikeRate,1.5,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,7,T Davies,Summer 1972/73,Historical club summary,bowling,bowlingStrikeRate,1.2766,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,10,P Huthnance,Summer 1972/73,Historical club summary,bowling,bowlingWickets,257.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,10,P Huthnance,Summer 1972/73,Historical club summary,bowling,bowlingEconomyRate,0.1061,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,10,P Huthnance,Summer 1972/73,Historical club summary,bowling,bowlingStrikeRate,1.5409,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,11,H James,Summer 1972/73,Historical club summary,bowling,bowlingStrikeRate,1.5,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,13,M Leigh,Summer 1972/73,Historical club summary,bowling,bowlingWickets,417.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,13,M Leigh,Summer 1972/73,Historical club summary,bowling,bowlingEconomyRate,0.1692,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,13,M Leigh,Summer 1972/73,Historical club summary,bowling,bowlingStrikeRate,1.8705,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,14,H Milburn,Summer 1972/73,Historical club summary,bowling,bowlingStrikeRate,1.7143,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,16,P Rowe,Summer 1972/73,Historical club summary,bowling,bowlingWickets,121.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,16,P Rowe,Summer 1972/73,Historical club summary,bowling,bowlingEconomyRate,0.1304,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,16,P Rowe,Summer 1972/73,Historical club summary,bowling,bowlingStrikeRate,1.1405,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,17,M Stone,Summer 1972/73,Historical club summary,bowling,bowlingWickets,189.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,17,M Stone,Summer 1972/73,Historical club summary,bowling,bowlingEconomyRate,0.0976,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,17,M Stone,Summer 1972/73,Historical club summary,bowling,bowlingStrikeRate,1.3016,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,19,B White,Summer 1972/73,Historical club summary,bowling,bowlingWickets,208.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,19,B White,Summer 1972/73,Historical club summary,bowling,bowlingEconomyRate,0.1343,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,19,B White,Summer 1972/73,Historical club summary,bowling,bowlingStrikeRate,1.9327,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,20,J Young,Summer 1972/73,Historical club summary,bowling,bowlingWickets,557.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,20,J Young,Summer 1972/73,Historical club summary,bowling,bowlingEconomyRate,0.1633,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,20,J Young,Summer 1972/73,Historical club summary,bowling,bowlingStrikeRate,1.5835,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,26,K Aird,Summer 1972/73,Historical club summary,bowling,bowlingWickets,552.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,26,K Aird,Summer 1972/73,Historical club summary,bowling,bowlingEconomyRate,0.0708,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,26,K Aird,Summer 1972/73,Historical club summary,bowling,bowlingStrikeRate,1.2283,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,29,B Carrington,Summer 1972/73,Historical club summary,bowling,bowlingWickets,160.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,29,B Carrington,Summer 1972/73,Historical club summary,bowling,bowlingStrikeRate,1.2,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,30,T Davies,Summer 1972/73,Historical club summary,bowling,bowlingWickets,26.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,30,T Davies,Summer 1972/73,Historical club summary,bowling,bowlingStrikeRate,0.9231,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,37,P Harfield,Summer 1972/73,Historical club summary,bowling,bowlingWickets,14.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,37,P Harfield,Summer 1972/73,Historical club summary,bowling,bowlingStrikeRate,0.8571,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,38,L Jordan,Summer 1972/73,Historical club summary,bowling,bowlingWickets,315.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,38,L Jordan,Summer 1972/73,Historical club summary,bowling,bowlingEconomyRate,0.0167,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,38,L Jordan,Summer 1972/73,Historical club summary,bowling,bowlingStrikeRate,1.1429,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,39,R Luke,Summer 1972/73,Historical club summary,bowling,bowlingWickets,15.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,39,R Luke,Summer 1972/73,Historical club summary,bowling,bowlingStrikeRate,0.4,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,41,A Mailey,Summer 1972/73,Historical club summary,bowling,bowlingWickets,270.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,41,A Mailey,Summer 1972/73,Historical club summary,bowling,bowlingEconomyRate,0.0222,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,41,A Mailey,Summer 1972/73,Historical club summary,bowling,bowlingStrikeRate,1.0,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,44,R Phillips,Summer 1972/73,Historical club summary,bowling,bowlingWickets,253.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,44,R Phillips,Summer 1972/73,Historical club summary,bowling,bowlingEconomyRate,0.1042,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,44,R Phillips,Summer 1972/73,Historical club summary,bowling,bowlingStrikeRate,1.1383,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,45,P Rowe,Summer 1972/73,Historical club summary,bowling,bowlingWickets,380.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,45,P Rowe,Summer 1972/73,Historical club summary,bowling,bowlingEconomyRate,0.0704,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,45,P Rowe,Summer 1972/73,Historical club summary,bowling,bowlingStrikeRate,1.1211,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,48,M Stone,Summer 1972/73,Historical club summary,bowling,bowlingEconomyRate,0.1429,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,49,P Westwood,Summer 1972/73,Historical club summary,bowling,bowlingWickets,7.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,49,P Westwood,Summer 1972/73,Historical club summary,bowling,bowlingStrikeRate,0.8571,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,50,B White,Summer 1972/73,Historical club summary,bowling,bowlingWickets,139.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,50,B White,Summer 1972/73,Historical club summary,bowling,bowlingEconomyRate,0.1944,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1972-73,50,B White,Summer 1972/73,Historical club summary,bowling,bowlingStrikeRate,1.554,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1973-74,5,B Carrington,Summer 1973/74,Historical club summary,bowling,bowlingEconomyRate,0.2,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1973-74,5,B Carrington,Summer 1973/74,Historical club summary,bowling,bowlingStrikeRate,1.875,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1973-74,7,T Davies,Summer 1973/74,Historical club summary,bowling,bowlingWickets,203.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1973-74,7,T Davies,Summer 1973/74,Historical club summary,bowling,bowlingEconomyRate,0.1176,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1973-74,7,T Davies,Summer 1973/74,Historical club summary,bowling,bowlingStrikeRate,1.5074,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1973-74,8,G Degnan,Summer 1973/74,Historical club summary,bowling,bowlingStrikeRate,2.4,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1973-74,10,P Gibson,Summer 1973/74,Historical club summary,bowling,bowlingWickets,327.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1973-74,10,P Gibson,Summer 1973/74,Historical club summary,bowling,bowlingEconomyRate,0.117,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1973-74,10,P Gibson,Summer 1973/74,Historical club summary,bowling,bowlingStrikeRate,1.7248,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1973-74,11,P Harfield,Summer 1973/74,Historical club summary,bowling,bowlingEconomyRate,0.1111,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1973-74,11,P Harfield,Summer 1973/74,Historical club summary,bowling,bowlingStrikeRate,2.5116,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1973-74,13,P Huthnance,Summer 1973/74,Historical club summary,bowling,bowlingWickets,177.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1973-74,13,P Huthnance,Summer 1973/74,Historical club summary,bowling,bowlingStrikeRate,1.1186,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1973-74,14,H James,Summer 1973/74,Historical club summary,bowling,bowlingStrikeRate,1.7241,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1973-74,15,M Leigh,Summer 1973/74,Historical club summary,bowling,bowlingWickets,352.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1973-74,15,M Leigh,Summer 1973/74,Historical club summary,bowling,bowlingEconomyRate,0.2879,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1973-74,15,M Leigh,Summer 1973/74,Historical club summary,bowling,bowlingStrikeRate,2.25,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1973-74,18,P Rowe,Summer 1973/74,Historical club summary,bowling,bowlingEconomyRate,0.1111,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1973-74,18,P Rowe,Summer 1973/74,Historical club summary,bowling,bowlingStrikeRate,2.25,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1973-74,20,J Young,Summer 1973/74,Historical club summary,bowling,bowlingWickets,423.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1973-74,20,J Young,Summer 1973/74,Historical club summary,bowling,bowlingEconomyRate,0.2621,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1973-74,20,J Young,Summer 1973/74,Historical club summary,bowling,bowlingStrikeRate,2.0567,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1973-74,26,K Aird,Summer 1973/74,Historical club summary,bowling,bowlingWickets,468.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1973-74,26,K Aird,Summer 1973/74,Historical club summary,bowling,bowlingEconomyRate,0.1667,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
