player_id,player_name,short_name,club,team_name,grade_name,season_id,season,season_start_date,competition_name,raw_player_id,raw_player_name,source_system,source_file,source_sheet,source_row,data_confidence,matches,battingInnings,battingAggregate,battingNotOuts,battingBallsFaced,batting50s,batting100s,batting0s,battingHighScore,isBattingHSNotOut,battingAverage,battingStrikeRate,battingFours,battingSixes,battingMinutes,team_id,grade_id,canonical_player_id,canonical_player_name
excel_2d02b816c7b89df6,Stuart C Aley,S C Aley,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_2d02b816c7b89df6,Stuart C Aley,excel,bexley_stats_spreadsheets.xlsx,2021-22,3,high,11,11,114,,,,,1,25,False,10.36,93.4,3,,148,excel_georges_river_dcc,excel_historical_club_summary,,
excel_759c5ff5319be4a6,Ali Ali,A Ali,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_759c5ff5319be4a6,Ali Ali,excel,bexley_stats_spreadsheets.xlsx,2021-22,4,high,9,6,30,1,,,,1,14,False,6,230.8,1,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_113712e23531cf8b,Peter Andonopoulos,P Andonopoulos,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_113712e23531cf8b,Peter Andonopoulos,excel,bexley_stats_spreadsheets.xlsx,2021-22,5,high,16,16,315,1,,2,,2,66,True,21,136.4,27,4,201,excel_georges_river_dcc,excel_historical_club_summary,,
excel_cc90c388687db061,Amaan Ansari,A Ansari,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_cc90c388687db061,Amaan Ansari,excel,bexley_stats_spreadsheets.xlsx,2021-22,6,high,5,5,70,1,,,,1,20,False,17.5,184.2,2,1,62,excel_georges_river_dcc,excel_historical_club_summary,,
excel_a0c08d7cec0df339,Jared Ball,J Ball,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_a0c08d7cec0df339,Jared Ball,excel,bexley_stats_spreadsheets.xlsx,2021-22,7,high,1,1,18,,,,,,18,False,18,,1,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_535401aeee98132f,Sharon Ben,S Ben,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_535401aeee98132f,Sharon Ben,excel,bexley_stats_spreadsheets.xlsx,2021-22,8,high,9,9,56,1,,,,1,15,False,7,,3,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_98c83b73d158a0dd,Chris Benjamin,C Benjamin,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_98c83b73d158a0dd,Chris Benjamin,excel,bexley_stats_spreadsheets.xlsx,2021-22,9,high,8,8,328,2,,4,,,70,True,54.67,,7,3,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_8f008ca853df45a1,Jeremy C Berenger,J C Berenger,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_8f008ca853df45a1,Jeremy C Berenger,excel,bexley_stats_spreadsheets.xlsx,2021-22,10,high,6,2,30,,,,,,15,False,15,,3,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_d9aa9d092643f5f8,Nicholas Blanda,N Blanda,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_d9aa9d092643f5f8,Nicholas Blanda,excel,bexley_stats_spreadsheets.xlsx,2021-22,12,high,12,12,210,,,1,,2,59,False,17.5,,6,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_59101698271f63f2,Jeffrey Boothe,J Boothe,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_59101698271f63f2,Jeffrey Boothe,excel,bexley_stats_spreadsheets.xlsx,2021-22,13,high,4,2,10,,,,,,9,False,5,,,1,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_9d11da2378394507,Phil Bray,P Bray,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_9d11da2378394507,Phil Bray,excel,bexley_stats_spreadsheets.xlsx,2021-22,15,high,2,1,,,,,,1,,False,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_6b82bba2cf6bcae1,Roy Brown,R Brown,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_6b82bba2cf6bcae1,Roy Brown,excel,bexley_stats_spreadsheets.xlsx,2021-22,17,high,1,1,11,1,,,,,11,True,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_c31478cb37979a64,Robert Burnell,R Burnell,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_c31478cb37979a64,Robert Burnell,excel,bexley_stats_spreadsheets.xlsx,2021-22,18,high,5,5,45,1,,,,,30,True,11.25,,3,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_78d4befe998266ee,Kim M Butler,K M Butler,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_78d4befe998266ee,Kim M Butler,excel,bexley_stats_spreadsheets.xlsx,2021-22,19,high,1,1,2,,,,,,2,False,2,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_a8c16c464003c45b,Mark Butler,M Butler,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_a8c16c464003c45b,Mark Butler,excel,bexley_stats_spreadsheets.xlsx,2021-22,20,high,6,3,6,,,,,2,6,False,2,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_9067c199ccbaa4ca,Wade Butler,W Butler,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_9067c199ccbaa4ca,Wade Butler,excel,bexley_stats_spreadsheets.xlsx,2021-22,21,high,1,1,52,1,,1,,,52,True,,,4,3,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_26e2afde80106627,Luke Carter-benjamin,L Carter-benjamin,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_26e2afde80106627,Luke Carter-benjamin,excel,bexley_stats_spreadsheets.xlsx,2021-22,23,high,9,9,60,,,,,,22,False,6.67,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_406489a9ceb73bd8,Narendranath Chinthala,N Chinthala,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_406489a9ceb73bd8,Narendranath Chinthala,excel,bexley_stats_spreadsheets.xlsx,2021-22,25,high,8,6,3,2,,,,3,1,True,0.75,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_5d84f63ea9a38a9b,Luke Cliff,L Cliff,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_5d84f63ea9a38a9b,Luke Cliff,excel,bexley_stats_spreadsheets.xlsx,2021-22,27,high,15,7,89,4,,,,,24,True,29.67,278.1,5,,29,excel_georges_river_dcc,excel_historical_club_summary,,
excel_c036d8511f8ba4a2,Nick Condylios,N Condylios,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_c036d8511f8ba4a2,Nick Condylios,excel,bexley_stats_spreadsheets.xlsx,2021-22,29,high,14,14,375,1,,3,,2,58,False,28.85,145.3,25,,108,excel_georges_river_dcc,excel_historical_club_summary,,
excel_9534101437cfd9be,Kevin J Croom,K J Croom,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_9534101437cfd9be,Kevin J Croom,excel,bexley_stats_spreadsheets.xlsx,2021-22,30,high,4,4,73,,,,,,25,False,18.25,,8,1,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_c1901b8d76f54f03,Ryan Croom,R Croom,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_c1901b8d76f54f03,Ryan Croom,excel,bexley_stats_spreadsheets.xlsx,2021-22,31,high,10,9,174,,,1,,,58,False,19.33,214.8,11,4,106,excel_georges_river_dcc,excel_historical_club_summary,,
excel_a9524858861024e9,Marcus Currie-nguyen,M Currie-nguyen,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_a9524858861024e9,Marcus Currie-nguyen,excel,bexley_stats_spreadsheets.xlsx,2021-22,32,high,3,1,,1,,,,,,True,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_de7294cb7494b738,Louie Delinicolis,L Delinicolis,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_de7294cb7494b738,Louie Delinicolis,excel,bexley_stats_spreadsheets.xlsx,2021-22,33,high,1,1,13,,,,,,13,False,13,,1,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_dbff5a46c05297b2,Paul Doran,P Doran,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_dbff5a46c05297b2,Paul Doran,excel,bexley_stats_spreadsheets.xlsx,2021-22,34,high,3,2,31,,,,,1,31,False,15.5,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_6f7083bc5f0b5cdc,Matt Ellis,M Ellis,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_6f7083bc5f0b5cdc,Matt Ellis,excel,bexley_stats_spreadsheets.xlsx,2021-22,37,high,1,1,36,1,,,,,36,True,,,5,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_756f05253c47bbb4,Tarin Farman,T Farman,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_756f05253c47bbb4,Tarin Farman,excel,bexley_stats_spreadsheets.xlsx,2021-22,38,high,1,1,,,,,,1,,False,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_424f099b7125b25c,Chris Ford,C Ford,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_424f099b7125b25c,Chris Ford,excel,bexley_stats_spreadsheets.xlsx,2021-22,39,high,1,1,12,,,,,,12,False,12,,1,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_9b8418acb7ca4a9f,Vijayprabhu Ganesan,V Ganesan,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_9b8418acb7ca4a9f,Vijayprabhu Ganesan,excel,bexley_stats_spreadsheets.xlsx,2021-22,40,high,11,8,53,2,,,,2,17,False,8.83,,4,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_912dda1d92ce51f3,Phillip Garrard,P Garrard,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_912dda1d92ce51f3,Phillip Garrard,excel,bexley_stats_spreadsheets.xlsx,2021-22,41,high,3,2,7,,,,,1,7,False,3.5,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_0090ffe16246787a,Joseph Grech,J Grech,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_0090ffe16246787a,Joseph Grech,excel,bexley_stats_spreadsheets.xlsx,2021-22,42,high,1,1,29,1,,,,,29,True,,,2,2,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_90c2ba63b694808b,Liam Griffiths,L Griffiths,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_90c2ba63b694808b,Liam Griffiths,excel,bexley_stats_spreadsheets.xlsx,2021-22,43,high,13,11,166,2,,,,1,40,False,18.44,237.1,9,3,64,excel_georges_river_dcc,excel_historical_club_summary,,
excel_97d22dd627b2ce3b,Elias Habib,E Habib,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_97d22dd627b2ce3b,Elias Habib,excel,bexley_stats_spreadsheets.xlsx,2021-22,45,high,4,3,12,,,,,1,10,False,4,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_7275d34d32ce3f4d,Sreejith Hariharan,S Hariharan,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_7275d34d32ce3f4d,Sreejith Hariharan,excel,bexley_stats_spreadsheets.xlsx,2021-22,46,high,1,1,22,,,,,,22,False,22,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_bb8aa34372a44b42,Steven Hartas,S Hartas,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_bb8aa34372a44b42,Steven Hartas,excel,bexley_stats_spreadsheets.xlsx,2021-22,47,high,4,2,22,,,,,,14,False,11,146.7,1,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_241220b056353f25,Fabian Heaton,F Heaton,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_241220b056353f25,Fabian Heaton,excel,bexley_stats_spreadsheets.xlsx,2021-22,48,high,7,3,40,1,,,,,20,False,20,,2,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_c7eabe51f24ed37d,Jason M Hillman,J M Hillman,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_c7eabe51f24ed37d,Jason M Hillman,excel,bexley_stats_spreadsheets.xlsx,2021-22,50,high,8,5,142,2,,1,,,52,False,47.33,,7,4,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_842498a68d6d207f,Nelson Howard,N Howard,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_842498a68d6d207f,Nelson Howard,excel,bexley_stats_spreadsheets.xlsx,2021-22,52,high,8,6,21,3,,,,2,8,False,7,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_f856eca57c12445c,Chris Hughes,C Hughes,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_f856eca57c12445c,Chris Hughes,excel,bexley_stats_spreadsheets.xlsx,2021-22,53,high,2,2,45,,,,,,24,False,22.5,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_c106b720ff8bc5ab,Callan Hyland,C Hyland,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_c106b720ff8bc5ab,Callan Hyland,excel,bexley_stats_spreadsheets.xlsx,2021-22,54,high,6,3,8,1,,,,1,4,True,4,266.7,1,,7,excel_georges_river_dcc,excel_historical_club_summary,,
excel_51220528440f2b1b,Vinod Iyer,V Iyer,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_51220528440f2b1b,Vinod Iyer,excel,bexley_stats_spreadsheets.xlsx,2021-22,55,high,7,5,75,2,,,,,29,True,25,,6,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_22a40d16e3b315e5,Vijayasekar Jagadeesan,V Jagadeesan,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_22a40d16e3b315e5,Vijayasekar Jagadeesan,excel,bexley_stats_spreadsheets.xlsx,2021-22,56,high,7,7,53,1,,,,,15,False,8.83,,2,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_8795940d031c49a0,Tom Jeffrey,T Jeffrey,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_8795940d031c49a0,Tom Jeffrey,excel,bexley_stats_spreadsheets.xlsx,2021-22,57,high,4,1,,,,,,1,,False,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_d880a4d24bf962e1,Dave Jiffkins,D Jiffkins,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_d880a4d24bf962e1,Dave Jiffkins,excel,bexley_stats_spreadsheets.xlsx,2021-22,58,high,7,6,35,,,,,1,14,False,5.83,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_3b986e61cd58e7ca,Neil Karpin,N Karpin,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_3b986e61cd58e7ca,Neil Karpin,excel,bexley_stats_spreadsheets.xlsx,2021-22,61,high,6,6,90,2,,,,1,31,True,22.5,169.8,7,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_4d28aa833e242538,Ashish Kedia,A Kedia,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_4d28aa833e242538,Ashish Kedia,excel,bexley_stats_spreadsheets.xlsx,2021-22,62,high,7,7,35,4,,,,1,24,True,11.67,233.3,,,19,excel_georges_river_dcc,excel_historical_club_summary,,
excel_90b90da7a0108889,Warren Kentwell,W Kentwell,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_90b90da7a0108889,Warren Kentwell,excel,bexley_stats_spreadsheets.xlsx,2021-22,64,high,1,1,9,,,,,,9,False,9,,1,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_771bcca73ec4c5b6,Sean M Kore,S M Kore,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_771bcca73ec4c5b6,Sean M Kore,excel,bexley_stats_spreadsheets.xlsx,2021-22,66,high,6,6,81,,,,,,30,False,13.5,,1,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_7c42561f78daa07c,Jai Kumar,J Kumar,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_7c42561f78daa07c,Jai Kumar,excel,bexley_stats_spreadsheets.xlsx,2021-22,67,high,11,8,44,,,,,2,15,False,5.5,,1,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_70f6f60599f4eb1f,Ujjwal Kumar,U Kumar,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_70f6f60599f4eb1f,Ujjwal Kumar,excel,bexley_stats_spreadsheets.xlsx,2021-22,68,high,8,6,51,2,,,,1,21,False,12.75,,1,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_f00b9068ffe79b31,Shannon Lane,S Lane,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_f00b9068ffe79b31,Shannon Lane,excel,bexley_stats_spreadsheets.xlsx,2021-22,70,high,1,1,15,,,,,,15,False,15,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_f6dfba3501406d3e,Jakob F Lindberg,J F Lindberg,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_f6dfba3501406d3e,Jakob F Lindberg,excel,bexley_stats_spreadsheets.xlsx,2021-22,74,high,15,11,71,4,,,,,20,True,10.14,236.7,7,,15,excel_georges_river_dcc,excel_historical_club_summary,,
excel_394e5b6c236741db,Toby R Mackenzie,T R Mackenzie,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_394e5b6c236741db,Toby R Mackenzie,excel,bexley_stats_spreadsheets.xlsx,2021-22,76,high,7,6,17,3,,,,1,9,False,5.67,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_6f96974cfd18f70a,Kalai Raja Manavalan,K Raja Manavalan,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_6f96974cfd18f70a,Kalai Raja Manavalan,excel,bexley_stats_spreadsheets.xlsx,2021-22,77,high,9,9,104,,,,,1,34,False,11.56,,4,1,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_0c16be886e55912b,Sean M Mantle,S M Mantle,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_0c16be886e55912b,Sean M Mantle,excel,bexley_stats_spreadsheets.xlsx,2021-22,78,high,1,1,13,,,,,,13,False,13,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
